Date,Adj Close,HL_PCT,PCT_change,Volume,MA_5,MA_20,MA_60,EMA_5,up_band,mid_band,low_band,ADX,MACD,RSI,ATR,MOM,WILLR,CCI,OBV
2007-02-08,26.299999,1.7300999615532422,-0.6046863418248812,39800,26.195999399999994,26.0525,,26.11000006666667,26.573909670834507,26.195999399999994,25.818089129165482,,-0.1159498714098407,52.26214671861236,1.0354494107777854,0.8599979999999974,-56.66670000000001,12.761043445945699,6654100.0
2007-02-09,26.190001000000002,3.0104245465071484,0.1912853936987632,72600,26.151999599999993,26.022000099999996,,26.183333466666674,26.46578937421936,26.151999599999993,25.838209825780627,,-0.11938535744753687,51.356071406608194,1.0172030957222293,-0.2299989999999994,-70.15499999999996,8.854576663961348,6581500.0
2007-02-12,25.6,3.7490173638516193,-2.6245757845349598,110400,26.05399959999999,25.985500099999996,,26.17066673333334,26.602393353433552,26.05399959999999,25.50560584656643,6.679854292362826,-0.1577643489212215,46.68118006654892,1.0124029460277844,-1.4400009999999988,-90.22556390977438,-81.48144168588402,6471100.0
2007-02-13,25.059998999999998,3.280000000000001,-1.4937184947437878,106900,25.889999599999992,25.982499999999995,,26.14999993333334,26.8694690972303,25.889999599999992,24.910530102769684,6.453618333949433,-0.21248290242813717,42.837637152197246,0.9986598784543712,-2.41,-97.4683976926593,-150.19614117647112,6364200.0
2007-02-14,25.040001,2.0,0.1600040000000007,35500,25.637999999999995,25.933500049999992,,26.112666666666673,26.709850638850718,25.637999999999995,24.56614936114927,6.238694173456708,-0.2409046717209279,42.6974305925356,0.9630413157076304,-1.369999,-97.99994999999998,-156.14909293266592,6328700.0
2007-02-15,24.18,4.641529409097788,-3.318672530987612,166700,25.214000199999994,25.88600009999999,,26.028666600000008,26.548083229501348,25.214000199999994,23.87991717049864,6.526386908867042,-0.3044121685935733,37.07728208444123,0.9742527217285141,-1.8600010000000005,-98.24557956295449,-190.37232938099484,6162000.0
2007-02-16,24.75,3.73443983402489,2.1460998761865437,29400,24.925999999999995,25.869000099999994,,25.917333266666674,25.852377875384732,24.925999999999995,23.999622124615257,6.815694779520872,-0.2946284118771454,42.481287657528185,0.968948955890763,-1.6600000000000001,-74.90348459324926,-143.4156519642586,6191400.0
2007-02-20,25.370001000000002,4.475183075671284,1.2370391555083635,137800,24.880000199999994,25.84800009999999,,25.80599993333334,25.6824967744495,24.880000199999994,24.077503625550488,6.642237160584372,-0.2355575332361754,47.738905694670066,0.9783097447557086,-0.7199989999999978,-50.96523128755548,-64.02349629112253,6329200.0
2007-02-21,25.209999,3.4000000000000057,0.35827227873119033,62500,24.910000199999992,25.839999999999993,,25.655333266666673,25.74761614063365,24.910000199999992,24.072384259366334,6.371130277679961,-0.19793212045561873,46.55620419984769,0.9691447629874439,-0.6699999999999982,-57.14291230003394,-37.42812304448248,6266700.0
2007-02-22,25.0,1.7713405797101542,-0.07993605115907104,73200,24.901999999999994,25.80999999999999,,25.561333266666672,25.73524921602294,24.901999999999994,24.06875078397705,6.212247542536158,-0.1784602609174784,44.98110011513335,0.9313487799169123,-1.2999989999999997,-65.25097866757588,-65.49652176362622,6193500.0
2007-02-23,24.52,2.2494845705732267,-1.9200000000000015,71200,24.96999999999999,25.76399994999999,,25.45999986666667,25.582797075713685,24.96999999999999,24.357202924286298,6.297316833641399,-0.18821152992663265,41.52306212155048,0.9041095099228471,-1.779999,-83.7837900448688,-99.31804658105173,6122300.0
2007-02-26,24.0,9.416440786187401,-3.0303030303030303,275300,24.81999999999999,25.64299994999999,,25.2993332,25.81976009922555,24.81999999999999,23.82023990077443,7.271783585126205,-0.21789184653320565,38.10537200057984,0.9916730449283578,-2.1900010000000023,-62.397847411444175,-174.05109315913768,5847000.0
2007-02-27,23.049999,2.927042504457943,-0.8602193548387111,323200,24.35599959999999,25.443499849999988,,25.09666646666667,25.90605015504721,24.35599959999999,22.80594904495277,8.197526999036771,-0.2854524525091361,32.794669529326676,1.0001250417191894,-2.5500010000000017,-86.68736429949367,-188.22835849473913,5523800.0
2007-02-28,23.190001000000002,2.667245182892639,1.399212881538572,141600,23.95199999999999,25.22949994999999,,24.91733326666667,25.453327487260193,23.95199999999999,22.45067251273979,9.085683325571875,-0.3030020025001525,34.248999623184176,0.9722588958821043,-1.8699979999999954,-82.35293571298318,-148.57008974006055,5665400.0
2007-03-01,22.459999,5.633802816901401,-2.5596530394643393,193500,23.443999799999993,25.031999899999988,,24.661333266666666,24.901373396029147,23.443999799999993,21.98662620397084,10.284641250074767,-0.34311663500251816,30.538126139454235,0.9913832604619539,-2.5800020000000004,-88.28127604166671,-163.1067998684057,5471900.0
2007-03-02,23.82,9.678873374994417,6.339285714285722,159200,23.303999799999993,24.920999849999987,,24.496,24.41414284231633,23.303999799999993,22.193856757683655,10.724393925001095,-0.2611106076942049,42.94170256628821,1.0734272418575286,-0.35999999999999943,-52.864583333333364,-79.76421796382598,5631100.0
2007-03-05,23.23,5.1270815074495975,-0.04302925989672122,152700,23.149999799999993,24.761999849999988,,24.2986666,24.018562594507962,23.149999799999993,22.281437005492023,11.142158966181107,-0.23070999251685453,39.63512910016535,1.0803252960105623,-1.5199999999999996,-68.2291666666667,-69.5739989737545,5478400.0
2007-03-06,21.450001,15.838031778575088,-4.496874643672066,1111800,22.830000199999994,24.529999899999986,,24.022,24.45751332129985,22.830000199999994,21.202487078700138,12.664719986038637,-0.30966542176702844,31.703556103043777,1.2688734891526647,-3.9200000000000017,-69.40061514195585,-184.6006475864665,4366600.0
2007-03-07,20.379998999999998,9.18367346938774,-3.867933779814455,637400,22.26799979999999,24.254999899999987,,23.709999999999997,24.734524765371976,22.26799979999999,19.801474834628007,14.111152954903293,-0.4070079870241523,28.06748726123712,1.3103825970703316,-4.830000000000002,-84.92203034280243,-184.94263458939494,3729200.0
2007-03-08,20.299999,3.615076558812462,3.360488969474999,313000,21.83599979999999,23.954999899999986,,23.393999866666665,24.735341133752133,21.83599979999999,18.936658466247845,15.485264275324713,-0.4466651264441772,27.810669155670475,1.269640982993879,-4.700001,-85.61021857923501,-164.14089462010978,3416200.0
2007-03-09,19.9,4.801228456312406,-0.4004004004004097,220200,21.051999799999994,23.634999949999987,,23.10866653333333,23.459701383502903,21.051999799999994,18.644298216497084,16.86597726543431,-0.46749081415296134,26.504798357316634,1.2453807699228874,-4.620000000000001,-90.14871564102528,-136.47034588648842,3196000.0
2007-03-12,19.870001000000002,3.076923076923084,0.4042445475369195,80200,20.379999999999992,23.318999949999984,,22.783333266666663,21.52605454669645,20.379999999999992,19.233945453303534,18.17765460603843,-0.45074355405081523,26.404659668231695,1.199282143499824,-4.129998999999998,-89.7540962610853,-112.20766324147351,3115800.0
2007-03-13,19.799999,2.290076335877877,0.0,119600,20.049999599999992,23.028999899999985,24.602833333333333,22.411999799999997,20.530664955526127,20.049999599999992,19.569334244473858,19.42374807961234,-0.412849779487793,26.156322098006406,1.145761990392694,-3.25,-91.18856376814836,-92.14702872655535,2996200.0
2007-03-14,19.09,5.876130538704636,-3.5858537164572573,265300,19.791999799999992,22.730499949999984,24.494333333333334,22.003999866666664,20.576183005126605,19.791999799999992,19.00781659487338,20.82960130338457,-0.4035903788477868,23.719624500558353,1.143207633936073,-4.1000010000000024,-96.26863875585097,-96.80469483051434,2730900.0
2007-03-15,18.02,7.254458705357121,-4.8574495851399515,482100,19.33599999999999,22.37949989999998,24.3755,21.53866653333333,20.781246038569947,19.33599999999999,17.890753961430036,22.41411025774682,-0.43481840080538814,20.604360713970785,1.1544070172263532,-4.439999,-98.42022116903637,-118.40810756131187,2248800.0
2007-03-16,18.23,3.0933575313072033,1.2777777777777801,304200,19.001999999999995,22.081999899999982,24.269333333333336,21.119333199999996,20.540383603657272,19.001999999999995,17.46361639634272,23.953139039378375,-0.4071084815858095,22.748793740037964,1.111235015995899,-5.59,-92.75363812457942,-114.76239958225722,2553000.0
2007-03-19,18.690001000000002,4.54796979767222,3.660565520767304,231400,18.766,21.77899994999998,24.18433333333333,20.765333266666666,20.038389179457692,18.766,17.493610820542305,25.011933890024025,-0.3270276400568073,27.376013103029944,1.0904324434247632,-4.539998999999998,-81.12032803326308,-89.01301673222396,2784400.0
2007-03-20,19.0,4.493150684931509,2.5917926565874754,186900,18.606000199999997,21.46049989999998,24.116,20.49533333333333,19.445676408070785,18.606000199999997,17.76632399192921,25.851543360298347,-0.22714710412328598,30.401537539554234,1.0711158403229943,-2.4500010000000003,-66.29836085590081,-72.24816724432038,2971300.0
2007-03-21,19.049999,1.8027570624200913,-0.2617853403141452,216100,18.597999999999995,21.152499899999984,24.01683331666667,20.219333199999998,19.419646775689806,18.597999999999995,17.776353224310185,26.549553848311177,-0.13616728445439286,30.901542873226628,1.0188932802999233,-1.3299999999999983,-50.58371618043439,-54.06840531702887,3187400.0
2007-03-22,19.41,3.324532806093245,1.1464251617287453,160400,18.875999999999998,20.872999899999986,23.930333316666673,20.015999933333333,19.667312469256803,18.875999999999998,18.084687530743192,26.922978409586328,-0.035441617584824225,34.54763316672002,0.9911151174213572,-0.8899989999999995,-35.317448664641816,-28.938453634861663,3347800.0
2007-03-23,19.940001000000002,5.635987590486039,2.308881477680882,116200,19.218000199999995,20.643999949999987,23.862333333333336,19.757333333333335,20.072485178921504,19.218000199999995,18.363515221078487,26.682033932634262,0.07704213306769425,39.60063125763697,0.9981783233198316,0.04000100000000373,-18.490535279447194,41.200078946535015,3464000.0
2007-03-26,20.02,1.9999999999999927,0.09999999999999788,100900,19.483999999999995,20.444999949999985,23.792500016666672,19.543333333333333,20.343451815986068,19.483999999999995,18.62454818401392,26.4531366795298,0.162105367805087,40.349201557644534,0.9597369430827004,0.14999899999999755,-15.471703951586417,79.75870872006959,3564900.0
2007-03-27,20.02,2.2556339721486642,-0.14962095509331502,80700,19.687999999999995,20.293499999999984,23.724833350000004,19.44799993333333,20.471980499758494,19.687999999999995,18.904019500241496,26.25812122119055,0.22004797885375682,40.34920155764453,0.9233270900053645,0.2200009999999999,-15.471703951586417,83.81414201825945,3564900.0
2007-03-28,19.82,3.2994871421580187,-2.6044226044226098,59400,19.842000199999994,20.12499994999998,23.655166683333338,19.410666666666664,20.29814070116263,19.842000199999994,19.385859698837358,26.18681253555414,0.24468939435286674,38.9495577484803,0.9038036550049815,0.7300000000000004,-23.018876610896832,67.37301820157576,3505500.0
2007-03-29,19.379998999999998,4.03100258397931,-1.524395325203261,48100,19.835999999999995,19.970999949999985,23.57816666666667,19.34933333333333,20.314933080922234,19.835999999999995,19.357066919077756,26.275288039431224,0.23129252215519136,35.9915992390843,0.8949604653617682,1.3599989999999984,-39.62269419724319,31.80855771228574,3457400.0
2007-03-30,19.200001,12.154407929055806,-0.5696427016904423,958700,19.687999999999995,19.739999999999984,23.496666683333338,19.302666733333332,20.36379857354199,19.687999999999995,19.012201426458,25.423856497583632,0.2108218959330781,34.82640872806838,0.997463289264499,0.9700009999999999,-66.28241103239515,69.08794076939897,2498700.0
2007-04-02,18.889999,5.331173936456636,-1.614593665906584,193800,19.461999799999997,19.52299994999998,23.410000000000007,19.237333266666663,20.282770551916627,19.461999799999997,18.641229048083368,24.90155499591787,0.1782136244698349,32.85370593321122,0.996930125745606,0.19999799999999723,-80.30772307692308,-34.474256821541445,2304900.0
2007-04-03,19.0,2.4012860192102665,-0.3670686942842175,210500,19.2579998,19.400499899999982,23.313000000000006,19.183999999999994,19.91287711736693,19.2579998,18.603122482633072,24.405368569335398,0.1661045169447657,34.276334626861185,0.9578637596209202,0.0,-85.32423208191128,-33.8077551657412,2515400.0
2007-04-04,18.879998999999998,2.625937834941042,-1.409926892950395,64800,19.0699996,19.325499899999983,23.216666650000004,19.16999993333333,19.4561605819775,19.0699996,18.6838386180225,23.97328682154617,0.15242189156016273,33.44388277536022,0.9244449196479972,-0.1700000000000017,-89.41982935153592,-50.187968335301115,2450600.0
2007-04-05,18.639999,2.155172529912325,-0.6396641791044883,61500,18.9219996,19.24249989999998,23.098999950000007,19.2113332,19.28606692124981,18.9219996,18.55793227875019,23.613420587194007,0.1304648253343399,31.78143026744966,0.886984568244569,-0.7700010000000006,-97.27891249016577,-82.55753913097952,2389100.0
2007-04-09,19.0,4.286483993488867,1.3333333333333335,123800,18.8819994,19.197499899999983,22.961666616666673,19.26266653333333,19.14502863335648,18.8819994,18.618970166643525,23.085640773404926,0.14246583196668938,36.85213557598404,0.8800570276556711,-0.9400010000000023,-81.43322475570032,-67.52851611662096,2512900.0
2007-04-10,19.219998999999998,1.893745397159392,1.1046764860599487,77900,18.9479994,19.164999799999983,22.835333283333338,19.297999733333327,19.326290513297995,18.9479994,18.569708286702006,22.477017732677112,0.1658626791722302,39.79713105698793,0.8436244542516947,-0.8000010000000017,-74.26713355048867,-30.151721932924595,2590800.0
2007-04-11,19.370001000000002,1.2010391644908585,1.096038622129446,92400,19.0219996,19.14349989999998,22.719333300000006,19.32266646666666,19.533375272477482,19.0219996,18.51062392752252,21.891454907347672,0.19033063747230727,41.7904696994524,0.799794064662288,-0.6499989999999976,-69.38107491856671,-19.13381297107799,2683200.0
2007-04-12,19.4,1.6154194051370692,0.5181399232196795,90400,19.1259998,19.15899989999998,22.623999950000005,19.34599986666666,19.688509371120062,19.1259998,18.563490228879935,21.243703986124977,0.2060951835162541,42.20263021546554,0.7648087029006959,-0.4200000000000017,-68.40390879478832,-10.294053256282542,2773600.0
2007-04-13,19.82,3.107203682403104,1.5368852459016429,64600,19.362000000000002,19.24899989999998,22.520666616666674,19.37333319999999,19.900501847722598,19.362000000000002,18.823498152277406,20.32295729640075,0.2399974159124213,47.77776000455735,0.753036724122075,0.4400010000000023,-54.72312703583061,41.33648477027831,2838200.0
2007-04-16,20.530001000000002,4.868159476073005,2.650005000000011,52300,19.6680002,19.363999949999982,22.44399998333334,19.412666533333326,20.617729434677692,19.6680002,18.71827096532231,19.678373614464597,0.3014509713532345,55.578479787424016,0.7678198866847842,1.3300000000000018,-6.666622222222114,133.70460748397613,2890500.0
2007-04-17,21.120001000000002,2.421307506053269,2.276033898305102,118600,20.0480006,19.485499949999983,22.377833333333342,19.48599993333333,21.408318725145772,20.0480006,18.68768247485423,19.34486657086116,0.3686064141804488,60.81642522925505,0.757261251921585,2.2300020000000025,-1.1029044117645797,194.39250201468627,3009100.0
2007-04-18,20.73,4.879217155593372,-3.4466652746467172,49100,20.3200004,19.571999949999984,22.29349998333334,19.533333266666663,21.568552207495575,20.3200004,19.071448592504428,19.333605292359685,0.3724337873371304,56.10684905910392,0.775313876784329,1.7300000000000004,-29.878027401837603,164.9681481500266,2960000.0
2007-04-19,20.040001,7.325634721525338,-6.311351393705064,161100,20.448000600000004,19.621500049999984,22.20466665000001,19.548,21.38552102836418,20.448000600000004,19.510480171635827,18.773188076899622,0.31637369262068427,48.892884268629146,0.8242199570140197,1.1600020000000022,-50.91458869347215,82.78185621403223,2798900.0
2007-04-20,19.75,4.336739795918362,-3.4229876076778694,137300,20.4340006,19.638500049999983,22.10716665000001,19.57266673333333,21.40991894740437,20.4340006,19.45808225259563,18.024685680086236,0.2505219143047991,46.20399227017891,0.8260614600844468,1.1100010000000005,-59.75608529148941,30.994847853658086,2661600.0
2007-04-23,19.25,4.853862212943631,-3.169009213732848,195000,20.178000400000002,19.60399999999998,22.00399996666668,19.576,21.52127449206032,20.178000400000002,18.834726307939682,17.209008600487508,0.16801232173732011,41.92308226001323,0.8334856415069863,0.25,-91.11110781892887,-16.79899121902525,2466600.0
2007-04-24,19.629998999999998,3.168836363636366,0.20418070444103176,78400,19.880000000000003,19.584499949999984,21.890833283333343,19.625333333333334,20.86970735876846,19.880000000000003,18.890292641231547,16.434115374868718,0.13516376937070168,46.016751449913706,0.8175224528279159,0.41000000000000014,-81.25003173829367,-13.643048234272092,2545000.0
2007-04-25,19.42,3.322949117341625,-2.362991571794437,65600,19.618000000000002,19.554499949999986,21.763833266666676,19.653333333333332,20.162265244160384,19.618000000000002,19.07373475583962,15.670899271607487,0.09720341071416594,44.16408237409657,0.8048422776259218,0.04999899999999968,-89.80391757016369,-25.952298197022905,2479400.0
2007-04-26,18.17,8.71507821229051,-6.580981666787568,365400,19.2439998,19.471999949999987,21.608833283333347,19.60600006666667,20.371659049241494,19.2439998,18.11634055075851,15.736540220516895,-0.008562964788731087,35.10426820377551,0.8587820435097846,-1.2299999999999969,-92.91338396676736,-140.8225769112877,2114000.0
2007-04-27,18.17,2.3230088495575316,-1.2499999999999831,128900,18.927999800000002,19.411499999999986,21.471499950000013,19.574666800000003,20.189008474355564,18.927999800000002,17.66699112564444,15.79889912198083,-0.07149279335463704,35.10426820377551,0.8274404689733715,-1.6499999999999986,-92.91338396676736,-156.80206006428864,2114000.0
2007-04-30,18.190001000000002,1.554697390338693,0.11007705008255697,117500,18.716,19.360999999999986,21.340666616666677,19.52066686666667,20.043830447007903,18.716,17.3881695529921,15.895676247276779,-0.10283525495064283,35.35037700145639,0.7883376497609877,-2.34,-92.38842319906111,-143.52987060250194,2231500.0
2007-05-01,17.790001,4.3010752688171925,-2.2527471289699386,88300,18.348000400000004,19.306000099999988,21.196999966666677,19.425333666666674,19.461150369411346,18.348000400000004,17.23485043058866,16.16938886961298,-0.13930544352469543,32.68106027724713,0.786313531920917,-3.330000000000002,-97.02967748259347,-135.40092021631287,2143200.0
2007-05-02,17.99,2.3176878282821978,0.5027932960893847,75100,18.062000400000002,19.25550009999999,21.06199996666668,19.333333600000007,18.370389390724704,18.062000400000002,17.7536114092753,16.42941586083238,-0.13846972472150654,35.31125149377907,0.7594339224979942,-2.740000000000002,-91.39784714995899,-110.91514097887875,2218300.0
2007-05-03,18.450001,3.7078653768463705,1.9900552791597594,113500,18.118000600000002,19.23400019999999,20.938166666666678,19.27000033333334,18.55807345942245,18.118000600000002,17.677927740577555,16.37731944311071,-0.09738687493030795,41.019155701464,0.7523314994624233,-1.5899999999999999,-71.9424201645971,-73.56084255894044,2331800.0
2007-05-04,19.639999,7.046064658749882,5.990274906083369,191400,18.412000400000004,19.284000199999987,20.827166666666677,19.258000266666674,19.715434612226105,18.412000400000004,17.108566187773903,15.693571275732733,0.013577133496639249,52.65707093682542,0.7914506066436787,-0.11000100000000046,-18.595082644628125,3.011531925965241,2523200.0
2007-05-07,18.879998999999998,5.585111999208094,-4.886654911838808,418700,18.55,19.27800014999999,20.70350000000001,19.148000133333337,19.876105709211238,18.55,17.223894290788763,15.105459429861327,0.03804911980965925,46.36483540101462,0.8099184918834161,-0.370001000000002,-45.739955156950764,5.503181136294195,2104500.0
2007-05-08,19.530001000000002,7.842105263157887,-4.685207418252788,265300,18.898,19.29350024999999,20.592500000000012,19.04200013333334,20.155132903078613,18.898,17.640867096921387,14.923441970977683,0.09692303230766242,51.68269381996788,0.8670672424631721,-0.09999799999999581,-34.04251773049636,61.390736654906625,2369800.0
2007-05-09,20.059998999999998,6.195141652290045,3.3487841318907656,121200,19.311999800000002,19.32800014999999,20.500166650000015,18.997333400000006,20.458918253597687,19.311999800000002,18.165081346402317,14.795736319972445,0.166393855759763,55.55241392385223,0.8908480822872311,0.639998999999996,-17.586241379310444,98.55072780971277,2491000.0
2007-05-10,19.299999,4.002079002079019,-3.54823088455773,129700,19.4819994,19.323000099999994,20.404166650000015,18.94799993333334,20.260140874027663,19.4819994,18.703857925972336,14.57794682956902,0.1561609383964041,49.4379130077415,0.8857874335524288,1.129998999999998,-43.79313793103453,56.82839403082362,2361300.0
